1.733248	-16.66555
1.733371	-7.142379
1.733495	0.0
1.733618	2.379924
1.733742	-4.758978
1.733865	4.758109
1.733989	0.0
1.734112	4.756371
1.734236	2.37775
1.73436	2.377316
1.734483	-2.376881
1.734607	2.376446
1.734731	2.376012
1.734854	0.0
1.734978	2.375142
1.735102	7.124122
1.735225	2.374272
1.735349	2.373837
1.735473	4.746805
1.735597	4.745935
1.735721	9.490131
1.735845	2.372098
1.735968	2.371663
1.736092	2.371228
1.736216	2.370793
1.73634	4.740716
1.736464	2.369923
1.736588	2.369488
1.736712	2.369053
1.736836	2.368618
1.736961	4.736367
1.737085	4.735497
1.737209	7.10194
1.737333	0.0
1.737457	0.0
1.737581	0.0
1.737705	4.731146
1.73783	2.365138
1.737954	2.364703
1.738078	4.728535
1.738202	7.091497
1.738327	7.090191
1.738451	0.0
1.738576	2.362527
1.7387	2.362092
1.738824	0.0
1.738949	4.722443
1.739073	4.721572
1.739198	2.360351
1.739322	0.0
1.739447	2.35948
1.739571	7.077135
1.739696	4.717219
1.739821	0.0
1.739945	4.715478
1.74007	9.429215
1.740195	2.356869
1.740319	4.712866
1.740444	4.711996
1.740569	4.711125
1.740694	-2.355127
1.740818	2.354692
1.740943	7.062769
1.741068	2.353821
1.741193	4.706771
1.741318	2.35295
1.741443	0.0
1.741567	2.352079
1.741693	4.703288
1.741817	0.0
1.741943	2.350773
1.742067	4.700675
1.742193	-4.699804
1.742318	4.698934
1.742443	2.349031
1.742568	4.697192
1.742693	4.696321
1.742818	0.0
1.742943	2.347289
1.743069	0.0
1.743194	7.039255
1.743319	4.691966
1.743444	2.345547
1.74357	2.345112
1.743695	4.689353
1.74382	4.688481
1.743946	2.343805
1.744071	4.686739
1.744196	4.685868
1.744322	-2.342499
1.744447	4.684126
1.744573	2.341627
1.744698	2.341192
1.744824	2.340756
1.744949	2.340321
1.745075	2.339885
1.745201	4.678899
1.745326	0.0
1.745452	2.338578
1.745578	2.338143
1.745703	7.013122
1.745829	2.337272
1.745955	2.336836
1.746081	7.009202
1.746206	2.335965
1.746332	4.671059
1.746458	2.335094
1.746584	4.669316
1.74671	0.0
1.746836	2.333787
1.746961	2.333351
1.747087	6.998747
1.747213	2.33248
1.747339	0.0
1.747465	2.331609
1.747592	2.331173
1.747718	4.661475
1.747844	0.0
1.74797	2.329866
1.748096	2.329431
1.748222	2.328995
1.748348	2.328559
1.748474	0.0
1.748601	4.655376
1.748727	0.0
1.748853	4.653634
1.74898	0.0
1.749106	2.325946
1.749232	4.65102
1.749359	4.650148
1.749485	2.324639
1.749611	6.972609
1.749738	2.323767
1.749864	2.323332
1.749991	4.645792
1.750118	4.644921
1.750244	2.322025
1.750371	0.0
1.750497	-2.321154
1.750624	2.320718
1.75075	4.640564
1.750877	2.319847
1.751004	2.319411
1.75113	6.956926
1.751257	2.31854
1.751384	4.636209
1.751511	6.953006
1.751638	2.317233
1.751764	2.316797
1.751891	2.316362
1.752018	2.315926
1.752145	4.630981
1.752272	0.0
1.752399	4.629239
1.752526	4.628368
1.752653	2.313748
1.75278	2.313313
1.752907	4.625754
1.753034	0.0
1.753161	4.624012
1.753288	0.0
1.753415	2.311135
1.753543	2.310699
1.75367	0.0
1.753797	2.309828
1.753924	4.618785
1.754052	2.308957
1.754179	0.0
1.754306	0.0
1.754433	0.0
1.754561	2.307215
1.754688	0.0
1.754816	4.612688
1.754943	2.305908
1.755071	2.305473
1.755198	4.610075
1.755326	-2.304602
1.755453	4.608333
1.755581	-2.303731
1.755708	0.0
1.755836	0.0
1.755963	4.604849
1.756091	4.603979
1.756219	2.301554
1.756346	4.602237
1.756474	-2.300683
1.756602	2.300247
1.75673	4.599624
1.756857	6.89813
1.756985	4.597882
1.757113	2.298506
1.757241	4.596141
1.757369	0.0
1.757497	2.2972
1.757625	0.0
1.757753	2.296329
1.757881	0.0
1.758009	4.590917
1.758137	4.590046
1.758265	2.294588
1.758393	-2.294152
1.758521	2.293717
1.758649	2.293282
1.758777	4.585692
1.758905	0.0
1.759034	2.291976
1.759162	4.583081
1.75929	6.873315
1.759418	0.0
1.759547	4.580469
1.759675	2.289799
1.759803	0.0
1.759932	4.577858
1.76006	4.576988
1.760189	-2.288059
1.760317	-2.287623
1.760445	0.0
1.760574	2.286753
1.760702	0.0
1.760831	2.285883
1.76096	4.570895
1.761088	-6.855037
1.761217	4.569154
1.761345	4.568284
1.761474	2.283707
1.761603	2.283272
1.761732	2.282837
1.76186	0.0
1.761989	6.8459
1.762118	4.563063
1.762247	4.562193
1.762375	6.841985
1.762504	4.560453
1.762633	4.559583
1.762762	4.558713
1.762891	4.557843
1.76302	2.278486
1.763149	4.556103
1.763278	-2.277617
1.763407	4.554363
1.763536	4.553493
1.763665	4.552623
1.763794	2.275877
1.763924	0.0
1.764053	2.275007
1.764182	4.549144
1.764311	4.548275
1.76444	0.0
1.76457	4.546535
1.764699	6.818498
1.764828	2.272398
1.764957	2.271963
1.765087	4.543056
1.765216	6.813281
1.765346	2.270659
1.765475	2.270224
1.765604	2.269789
1.765734	4.538709
1.765864	0.0
1.765993	-2.268485
1.766123	2.26805
1.766252	-2.267616
1.766382	4.534362
1.766512	4.533493
1.766641	2.266312
1.766771	2.265877
1.766901	0.0
1.76703	4.530015
1.76716	4.529146
1.76729	6.792416
1.76742	0.0
1.767549	2.263269
1.767679	0.0
1.767809	2.2624
1.767939	4.523932
1.768069	2.261531
1.768199	0.0
1.768329	2.260663
1.768459	2.260228
1.768589	0.0
1.768719	2.259359
1.768849	4.517849
1.768979	0.0
1.769109	0.0
1.76924	2.257622
1.76937	9.028749
1.7695	0.0
1.76963	2.256319
1.76976	0.0
1.769891	0.0
1.770021	2.255016
1.770151	0.0
1.770282	2.254147
1.770412	4.507426
1.770543	6.759836
1.770673	6.758533
1.770803	4.50482
1.770934	0.0
1.771064	2.251542
1.771195	2.251108
1.771325	2.250674
1.771456	2.250239
1.771587	2.249805
1.771717	0.0
1.771848	2.248937
1.771979	0.0
1.772109	6.744207
1.77224	2.247635
1.772371	2.247201
1.772502	2.246767
1.772632	0.0
1.772763	0.0
1.772894	4.49093
1.773025	2.245031
1.773156	0.0
1.773287	4.488327
1.773418	2.243729
1.773549	4.486591
1.77368	6.728585
1.773811	2.242428
1.773942	4.483988
1.774073	2.24156
1.774204	2.241126
1.774335	4.481385
1.774466	2.240259
1.774598	4.47965
1.774729	0.0
1.77486	4.477915
1.774991	0.0
1.775123	2.23809
1.775254	0.0
1.775385	4.474446
1.775517	0.0
1.775648	4.472712
1.775779	2.235922
1.775911	2.235489
1.776042	2.235055
1.776174	0.0
1.776305	4.468376
1.776437	4.467509
1.776569	6.699963
1.7767	4.465775
1.776832	4.464908
1.776963	2.232021
1.777095	8.926349
1.777227	0.0
1.777359	0.0
1.77749	0.0
1.777622	2.229854
1.777754	4.458841
1.777886	2.228987
1.778018	4.457108
1.778149	2.22812
1.778281	6.683062
1.778413	-2.227254
1.778545	4.453641
1.778677	2.226388
1.778809	2.225954
1.778941	4.451042
1.779073	0.0
1.779205	-2.224655
1.779337	2.224222
1.77947	0.0
1.779602	2.223356
1.779734	4.445845
1.779866	2.222489
1.779998	2.222056
1.780131	4.443246
1.780263	6.663571
1.780395	2.220757
1.780528	0.0
1.78066	4.439783
1.780792	6.658375
1.780925	2.219026
1.781057	0.0
1.78119	4.436319
1.781322	4.435454
1.781455	4.434588
1.781587	6.650584
1.78172	6.649285
1.781852	4.431992
1.781985	4.431126
1.782118	4.43026
1.782251	4.429395
1.782383	2.214265
1.782516	2.213832
1.782649	6.640198
1.782781	2.212967
1.782914	2.212534
1.783047	4.424203
1.78318	4.423338
1.783313	0.0
1.783446	4.421607
1.783579	0.0
1.783712	4.419878
1.783845	4.419013
1.783978	0.0
1.784111	2.208641
1.784244	2.208209
1.784377	2.207776
1.78451	2.207344
1.784643	6.620735
1.784776	4.412959
1.784909	4.412094
1.785043	0.0
1.785176	0.0
1.785309	4.4095
1.785442	4.408635
1.785576	6.611656
1.785709	0.0
1.785843	-2.203021
1.785976	6.607766
1.786109	4.404313
1.786243	2.201724
1.786376	2.201292
1.78651	2.20086
1.786644	4.400856
1.786777	0.0
1.786911	0.0
1.787044	0.0
1.787178	2.1987
1.787312	0.0
1.787445	6.593507
1.787579	4.394808
1.787713	-2.196972
1.787847	0.0
1.78798	6.588324
1.788114	0.0
1.788248	0.0
1.788382	0.0
1.788516	2.194381
1.78865	4.387897
1.788784	4.387034
1.788918	2.193085
1.789052	2.192653
1.789186	4.384443
1.78932	2.19179
