Energy (eV), Intensity (a.u.)
1.551709999999999923e+00,2.368774802492848266e+03
1.551803999999999961e+00,2.178371959082524427e+03
1.551897000000000082e+00,2.363412813468205968e+03
1.551989999999999981e+00,2.270908138183256597e+03
1.552083000000000101e+00,2.295131887406804708e+03
1.552176000000000000e+00,2.354059918023542195e+03
1.552270000000000039e+00,2.463431987902688888e+03
1.552362999999999937e+00,2.601169403555320059e+03
1.552456000000000058e+00,2.697931231652186398e+03
1.552548999999999957e+00,2.501698445848720439e+03
1.552642999999999995e+00,2.513461285905147633e+03
1.552735999999999894e+00,2.572498224446009772e+03
1.552829000000000015e+00,2.738614072299605596e+03
1.552921999999999914e+00,2.630795165861761234e+03
1.553015999999999952e+00,2.608038813638126157e+03
1.553109000000000073e+00,2.635683294184108036e+03
1.553202999999999889e+00,2.465099075343891855e+03
1.553296000000000010e+00,2.640704991632945166e+03
1.553388999999999909e+00,2.671577815815327995e+03
1.553482999999999947e+00,2.686749883447585489e+03
1.553576000000000068e+00,2.774279422864005028e+03
1.553670000000000107e+00,2.827230015080427620e+03
1.553763000000000005e+00,2.779593960563340261e+03
1.553857000000000044e+00,2.999187280225618451e+03
1.553949999999999942e+00,3.115029120845344551e+03
1.554043999999999981e+00,3.447683549865007080e+03
1.554137000000000102e+00,3.563481719959012480e+03
1.554230999999999918e+00,3.610173728331360053e+03
1.554324000000000039e+00,3.842179591542115304e+03
1.554418000000000077e+00,4.209174692388805852e+03
1.554511999999999894e+00,4.428520693522727015e+03
1.554605000000000015e+00,4.880117831330448098e+03
1.554699000000000053e+00,5.341022092447786235e+03
1.554793000000000092e+00,5.600970988917739305e+03
1.554885999999999990e+00,6.152656137324254814e+03
1.554980000000000029e+00,6.446961875997354582e+03
1.555072999999999928e+00,6.653374144207720747e+03
1.555166999999999966e+00,6.326636636209563221e+03
1.555261000000000005e+00,5.899704759490898141e+03
1.555353999999999903e+00,5.115550046083672896e+03
1.555447999999999942e+00,4.761118551065803331e+03
1.555541999999999980e+00,3.867797695210455004e+03
1.555636000000000019e+00,3.592092785297044429e+03
1.555730000000000057e+00,3.175531102786481370e+03
1.555822999999999956e+00,2.934544284696176874e+03
1.555916999999999994e+00,2.687417424797157310e+03
1.556011000000000033e+00,2.684653315608655248e+03
1.556105000000000071e+00,2.393884696417627310e+03
1.556199000000000110e+00,2.306718181231632570e+03
1.556292999999999926e+00,2.235262823787443267e+03
1.556386999999999965e+00,2.170123526559931634e+03
1.556481000000000003e+00,2.051849521771178843e+03
1.556575000000000042e+00,2.093190239399866186e+03
1.556669000000000080e+00,1.831157555190908397e+03
1.556761999999999979e+00,1.769374120024936019e+03
1.556856000000000018e+00,1.845234882836800125e+03
1.556950000000000056e+00,1.761666308743045192e+03
1.557044000000000095e+00,1.515621671678099119e+03
1.557137999999999911e+00,1.729094283394390686e+03
1.557231999999999950e+00,1.733176083473473909e+03
1.557326999999999906e+00,1.387399634436234010e+03
1.557420000000000027e+00,1.366596532260092545e+03
1.557514999999999983e+00,1.630071101956185885e+03
1.557609000000000021e+00,1.378242772296244311e+03
1.557703000000000060e+00,1.529281403566504196e+03
1.557797000000000098e+00,1.433696891547548830e+03
1.557890999999999915e+00,1.338176378933598471e+03
1.557984999999999953e+00,1.267683616345505698e+03
1.558078999999999992e+00,1.128605447343940114e+03
1.558173999999999948e+00,1.105046801021948795e+03
1.558267999999999986e+00,9.068439319572926252e+02
1.558362000000000025e+00,8.521890775998615482e+02
1.558456000000000063e+00,9.597193173848734205e+02
1.558551000000000020e+00,8.303380167415029973e+02
1.558645000000000058e+00,6.885428289393410068e+02
1.558739000000000097e+00,6.122707222794140307e+02
1.558832999999999913e+00,6.233011033014684017e+02
1.558928000000000091e+00,6.406116275008844241e+02
1.559021999999999908e+00,4.056182307481740281e+02
1.559115999999999946e+00,5.195450682691648581e+02
1.559210999999999903e+00,4.061747085419581254e+02
1.559304999999999941e+00,3.737970077751112967e+02
1.559399999999999897e+00,1.982927399043344394e+02
1.559493999999999936e+00,1.691331022321187447e+02
1.559587999999999974e+00,2.738218015489480877e+02
1.559682999999999931e+00,8.917812273765139253e+01
1.559776999999999969e+00,1.565757965931202307e+02
1.559871999999999925e+00,7.782255493178513461e+01
1.559965999999999964e+00,1.576983531230016524e+02
1.560060999999999920e+00,7.592133255463181740e+01
1.560154999999999959e+00,1.340686817163762043e+02
1.560249999999999915e+00,8.346388401545277702e+01
1.560343999999999953e+00,6.084819590746587892e+01
1.560438999999999909e+00,2.091921739730942136e+02
1.560534000000000088e+00,1.804346294357878833e+02
1.560627999999999904e+00,1.734312689273897377e+02
1.560723000000000082e+00,1.975429798050547561e+02
1.560816999999999899e+00,2.433834058211562024e+02
1.560912000000000077e+00,1.309280016080879250e+02
1.561007000000000033e+00,2.265150904112531407e+02
1.561101000000000072e+00,9.550527303617491270e+01
1.561196000000000028e+00,1.073383776532557476e+02
1.561290999999999984e+00,1.409137423143245087e+02
1.561385999999999941e+00,-1.139886687050345699e+02
1.561479999999999979e+00,-2.823589714318131882e+00
1.561574999999999935e+00,1.362714631800943152e+02
1.561669999999999892e+00,1.800182223893375522e+01
1.561765000000000070e+00,8.299421821624036966e+00
1.561859000000000108e+00,2.959112074142535675e+01
1.561954000000000065e+00,5.713136038450056731e+01
1.562049000000000021e+00,8.159018521400139434e+01
1.562143999999999977e+00,2.052029930119847450e+02
1.562238999999999933e+00,1.398544722164995164e+02
1.562333999999999889e+00,1.581714979434584620e+02
1.562429000000000068e+00,1.703151210086289211e+02
1.562523000000000106e+00,1.514875801082935141e+02
1.562618000000000062e+00,1.389151266652716004e+02
1.562713000000000019e+00,7.066292260241948497e+01
1.562807999999999975e+00,1.324237527693503580e+02
1.562902999999999931e+00,5.460349826677656893e+00
1.562998000000000109e+00,5.798026626857677002e+01
1.563093000000000066e+00,1.105069754453859332e+02
1.563188000000000022e+00,1.259317425863673634e+02
1.563282999999999978e+00,5.333335822467461185e+00
1.563377999999999934e+00,1.104670332091866385e+02
1.563472999999999891e+00,1.074097697495135435e+02
1.563568999999999987e+00,1.229544736277630363e+02
1.563663999999999943e+00,1.693797343587555133e+02
1.563758999999999899e+00,1.354902108674900774e+02
1.563854000000000077e+00,2.159202061675307505e+02
1.563949000000000034e+00,1.604608823357368692e+02
1.564043999999999990e+00,2.470800355355918327e+02
1.564138999999999946e+00,3.800015650404943699e+02
1.564235000000000042e+00,3.616866978632040173e+02
1.564329999999999998e+00,4.266910399981343289e+02
1.564424999999999955e+00,4.515805817868322265e+02
1.564519999999999911e+00,4.240338101681659282e+02
1.564615000000000089e+00,5.661768403083681278e+02
1.564710999999999963e+00,7.237527008419185677e+02
1.564805999999999919e+00,7.764129187390199149e+02
1.564901000000000098e+00,8.383252440893959374e+02
1.564996999999999971e+00,9.403509723857932840e+02
1.565091999999999928e+00,1.097803028356249342e+03
1.565187000000000106e+00,1.027179107327951442e+03
1.565282999999999980e+00,1.095289200955746310e+03
1.565377999999999936e+00,1.077098515700243524e+03
1.565474000000000032e+00,1.123655177498271314e+03
1.565568999999999988e+00,1.130140198278997332e+03
1.565663999999999945e+00,1.078137921579879276e+03
1.565760000000000041e+00,1.183220722269867792e+03
1.565854999999999997e+00,1.094325603108797168e+03
1.565951000000000093e+00,1.202484430893856597e+03
1.566046000000000049e+00,1.316738490615847013e+03
1.566141999999999923e+00,1.351021949160937311e+03
1.566237000000000101e+00,1.499084881812038248e+03
1.566332999999999975e+00,1.379582584642278107e+03
1.566427999999999932e+00,1.380022530352929380e+03
1.566524000000000028e+00,1.478905388240474622e+03
1.566619999999999902e+00,1.500920968052741728e+03
1.566715000000000080e+00,1.581300448957563958e+03
1.566810999999999954e+00,1.717025658631243687e+03
1.566905999999999910e+00,1.769720918660231746e+03
1.567002000000000006e+00,1.905400638765052690e+03
1.567098000000000102e+00,2.065622506477125171e+03
1.567193000000000058e+00,2.050717073538787645e+03
1.567288999999999932e+00,1.974464013469603969e+03
1.567385000000000028e+00,2.097798998016008227e+03
1.567480999999999902e+00,2.141301128489038547e+03
1.567576000000000080e+00,2.187828251366910990e+03
1.567671999999999954e+00,2.062563464017630395e+03
1.567768000000000050e+00,1.971100828903758838e+03
1.567863999999999924e+00,2.171088294292368118e+03
1.567959000000000103e+00,2.183896154519698030e+03
1.568054999999999977e+00,2.110896001693948620e+03
1.568151000000000073e+00,2.243348877111443471e+03
1.568246999999999947e+00,2.219434223370999462e+03
1.568343000000000043e+00,2.244577818212807870e+03
1.568438999999999917e+00,2.183921508541463481e+03
1.568535000000000013e+00,2.193766318449057508e+03
1.568631000000000109e+00,2.310837588237997807e+03
1.568726999999999983e+00,2.256359928443826902e+03
1.568823000000000079e+00,2.407089928857914401e+03
1.568918999999999953e+00,2.612894047549935294e+03
1.569013999999999909e+00,2.475723461580176263e+03
1.569110000000000005e+00,2.620251165011855392e+03
1.569206000000000101e+00,2.489310021353243428e+03
1.569301999999999975e+00,2.511413460006449895e+03
1.569398999999999988e+00,2.499911426917611607e+03
1.569495000000000084e+00,2.479200795137755449e+03
1.569590999999999958e+00,2.467680501784946500e+03
1.569687000000000054e+00,2.486750940952114888e+03
1.569782999999999928e+00,2.438562508207593964e+03
1.569879000000000024e+00,2.210046601616406861e+03
1.569974999999999898e+00,2.244455913761244574e+03
1.570070999999999994e+00,2.129127607763447486e+03
1.570167000000000090e+00,2.191051678303694189e+03
1.570264000000000104e+00,2.069721033841786266e+03
1.570359999999999978e+00,2.070563021559873505e+03
1.570456000000000074e+00,2.056142268959055400e+03
1.570551999999999948e+00,1.974561079168625383e+03
1.570648999999999962e+00,2.027380688821942613e+03
1.570745000000000058e+00,2.077090514597849051e+03
1.570840999999999932e+00,1.998616003184844658e+03
1.570937999999999946e+00,2.063627659143588062e+03
1.571034000000000042e+00,1.924177614384360822e+03
1.571129999999999916e+00,2.056249563960999239e+03
1.571226999999999929e+00,2.099886685637684423e+03
1.571323000000000025e+00,2.125172375598457620e+03
1.571418999999999899e+00,2.165697630464816939e+03
1.571515999999999913e+00,2.151392193699438394e+03
1.571612000000000009e+00,2.210194257355713489e+03
1.571708000000000105e+00,2.150139253038431889e+03
1.571804999999999897e+00,2.084060804638085756e+03
1.571900999999999993e+00,2.075838614194412912e+03
1.571998000000000006e+00,2.037211946718956597e+03
1.572094000000000102e+00,1.858475473172649572e+03
1.572190999999999894e+00,1.771188104077829166e+03
1.572286999999999990e+00,1.884801196160237396e+03
1.572384000000000004e+00,1.697101246829524825e+03
1.572481000000000018e+00,1.689012910602203192e+03
1.572576999999999892e+00,1.586559453273901909e+03
1.572673999999999905e+00,1.678886541054149802e+03
1.572770000000000001e+00,1.643387862432588918e+03
1.572867000000000015e+00,1.738718603632937175e+03
1.572964000000000029e+00,1.748880064155742048e+03
1.573059999999999903e+00,1.561382600465740779e+03
1.573156999999999917e+00,1.568531514482354851e+03
1.573253999999999930e+00,1.624304441651447632e+03
1.573350000000000026e+00,1.594930531252843593e+03
1.573447000000000040e+00,1.659794847838815713e+03
1.573544000000000054e+00,1.584906071092106004e+03
1.573639999999999928e+00,1.598071785957706652e+03
1.573736999999999941e+00,1.599132265210614605e+03
1.573833999999999955e+00,1.560721734728726688e+03
1.573930999999999969e+00,1.567856588193452353e+03
1.574027999999999983e+00,1.496074948582586330e+03
1.574124000000000079e+00,1.515307354017607395e+03
1.574221000000000092e+00,1.519406991801477943e+03
1.574318000000000106e+00,1.532604172442034724e+03
1.574414999999999898e+00,1.545794692221584000e+03
1.574511999999999912e+00,1.577173905784030921e+03
1.574608999999999925e+00,1.563058510147177003e+03
1.574705999999999939e+00,1.667177067714890882e+03
1.574802999999999953e+00,1.692449790288982058e+03
1.574899999999999967e+00,1.802567159080857891e+03
1.574996999999999980e+00,1.752049732722937051e+03
1.575093999999999994e+00,1.937853372279827454e+03
1.575191000000000008e+00,1.996369733259266923e+03
1.575288000000000022e+00,2.033662592622822558e+03
1.575385000000000035e+00,2.225370922796356354e+03
1.575482000000000049e+00,2.350404448680248606e+03
1.575579000000000063e+00,2.336146287659383233e+03
1.575676000000000077e+00,2.406632144612894081e+03
1.575773000000000090e+00,2.746410177923672563e+03
1.575870000000000104e+00,2.889408185487637638e+03
1.575966999999999896e+00,3.095879651722751987e+03
1.576063999999999909e+00,3.157097837577856353e+03
1.576162000000000063e+00,3.290912886302029165e+03
1.576259000000000077e+00,3.615116827324821770e+03
1.576356000000000090e+00,3.760846504314167760e+03
1.576453000000000104e+00,4.036491395441550594e+03
1.576549999999999896e+00,4.278795960449738232e+03
1.576648000000000049e+00,4.732567471601911166e+03
1.576745000000000063e+00,5.032062867135649867e+03
1.576842000000000077e+00,5.811720365591100744e+03
1.576940000000000008e+00,6.340492003703742739e+03
1.577037000000000022e+00,6.669745592139194741e+03
1.577134000000000036e+00,7.016996736029157546e+03
1.577231999999999967e+00,7.584523373648829875e+03
1.577328999999999981e+00,8.043159685279931182e+03
1.577425999999999995e+00,8.664583608558526976e+03
1.577523999999999926e+00,9.361263715816268814e+03
1.577620999999999940e+00,8.597648047222704918e+03
1.577719000000000094e+00,7.393976535309573592e+03
1.577816000000000107e+00,7.221971060343330464e+03
1.577912999999999899e+00,7.185691409819803084e+03
1.578011000000000053e+00,7.080123226855017492e+03
1.578108000000000066e+00,7.348280525359821695e+03
1.578205999999999998e+00,7.984035507755091203e+03
1.578303000000000011e+00,8.616514436404539083e+03
1.578400999999999943e+00,7.073752656225683495e+03
1.578499000000000096e+00,5.579686331016837357e+03
1.578596000000000110e+00,4.501657835740887094e+03
1.578694000000000042e+00,4.297224306918224102e+03
1.578791000000000055e+00,4.026574177158970087e+03
1.578888999999999987e+00,3.436980428225903324e+03
1.578986999999999918e+00,2.624864661519578931e+03
1.579083999999999932e+00,2.059708285085810985e+03
1.579182000000000086e+00,1.765540893151662203e+03
1.579280000000000017e+00,1.486500513244789090e+03
1.579377000000000031e+00,1.219530479183270472e+03
1.579474999999999962e+00,9.917713442268060362e+02
1.579572999999999894e+00,9.625095798403621075e+02
1.579669999999999908e+00,7.648654227815467266e+02
1.579768000000000061e+00,6.574837938655501830e+02
1.579865999999999993e+00,6.282578758186197092e+02
1.579963999999999924e+00,5.118976361887480380e+02
1.580062000000000078e+00,4.706657792857522509e+02
1.580159000000000091e+00,3.543058945304908320e+02
1.580257000000000023e+00,3.160931834805112430e+02
1.580354999999999954e+00,3.019015337359029445e+02
1.580453000000000108e+00,2.546796326257691589e+02
1.580551000000000039e+00,1.414265212349188232e+02
1.580648999999999971e+00,1.992597114020667277e+02
1.580746999999999902e+00,7.102553871773943683e+01
1.580845000000000056e+00,-3.617819447797381827e+01
1.580942999999999987e+00,4.261472390207552507e+01
1.581040999999999919e+00,2.239900868947893287e+01
1.581139000000000072e+00,9.513306345737305492e+01
1.581237000000000004e+00,1.492769851734635722e+01
1.581334999999999935e+00,3.065855491622789941e+01
1.581433000000000089e+00,-6.152418556739843325e+01
1.581531000000000020e+00,-3.860174426869207309e+00
1.581628999999999952e+00,2.381035656877065776e+01
1.581727000000000105e+00,-7.435673262928963823e+01
1.581825000000000037e+00,-1.376471935386570067e+01
1.581922999999999968e+00,7.863719773873128815e+00
1.582020999999999900e+00,-4.837542316021358602e+01
1.582119999999999971e+00,-2.673820849588344117e+01
1.582217999999999902e+00,-1.129118722862924074e+02
1.582316000000000056e+00,-4.345523442160549621e+01
1.582413999999999987e+00,-6.948963020039002458e+00
1.582511999999999919e+00,1.756457448162211676e+01
1.582610000000000072e+00,-2.374882567763535235e+01
1.582708999999999921e+00,-5.213537774753319809e+00
1.582807000000000075e+00,3.718522418436884891e+01
1.582905000000000006e+00,3.172145456328775026e+01
1.583004000000000078e+00,3.225963370663242813e+01
1.583102000000000009e+00,3.573518946567719468e+01
1.583199999999999941e+00,3.919495868916339987e+01
1.583299000000000012e+00,8.450174986355960982e+01
1.583396999999999943e+00,1.207812376310650961e+02
1.583495000000000097e+00,1.301540876912699787e+02
1.583593999999999946e+00,1.335720416416829721e+02
1.583692000000000100e+00,1.458953379368129504e+02
1.583790999999999949e+00,1.552495155696234406e+02
1.583889000000000102e+00,1.943969047831860735e+02
1.583987999999999952e+00,2.932342963132113027e+02
1.584086000000000105e+00,3.681194139936238798e+02
1.584184999999999954e+00,4.042176135670322878e+02
1.584283000000000108e+00,4.939422209981539709e+02
1.584381999999999957e+00,5.508518455594462466e+02
1.584480000000000111e+00,4.615904076267321443e+02
1.584578999999999960e+00,6.198157017813745142e+02
1.584676999999999891e+00,6.527499588337936984e+02
1.584775999999999962e+00,6.499289057066634996e+02
1.584875000000000034e+00,7.841593424629112405e+02
1.584972999999999965e+00,7.812526615043292395e+02
1.585072000000000036e+00,8.975126765304187302e+02
1.585171000000000108e+00,1.022652832172116860e+03
1.585269000000000039e+00,8.916189468474490241e+02
1.585368000000000110e+00,1.088140083734778955e+03
1.585466999999999960e+00,1.219091826619991252e+03
1.585564999999999891e+00,1.126734353973190991e+03
1.585663999999999962e+00,1.207016532975096879e+03
1.585763000000000034e+00,1.200973885736959119e+03
1.585862000000000105e+00,1.203841382383768405e+03
1.585960000000000036e+00,1.117432874509671365e+03
1.586059000000000108e+00,1.337365658231224643e+03
1.586157999999999957e+00,1.185551072018992272e+03
1.586257000000000028e+00,1.191327483738757337e+03
1.586356000000000099e+00,1.128723570667888907e+03
1.586454999999999949e+00,1.134475164484274501e+03
1.586553000000000102e+00,1.086695260749276713e+03
1.586651999999999951e+00,1.098361146545259771e+03
1.586751000000000023e+00,1.053571365588700473e+03
1.586850000000000094e+00,1.011750108033414335e+03
1.586948999999999943e+00,1.059005650377205939e+03
1.587048000000000014e+00,1.097322854450331761e+03
1.587147000000000086e+00,1.005004944403837953e+03
1.587245999999999935e+00,9.037978946978889780e+02
1.587345000000000006e+00,8.827263670900306352e+02
1.587444000000000077e+00,8.497781586233328426e+02
1.587542999999999926e+00,8.138583066145306475e+02
1.587641999999999998e+00,7.601390596421067585e+02
1.587741000000000069e+00,7.034561185342620320e+02
1.587841000000000058e+00,6.438389497800294521e+02
1.587939999999999907e+00,6.256983287674256644e+02
1.588038999999999978e+00,7.142471246142158634e+02
1.588138000000000050e+00,6.782880860386790118e+02
1.588236999999999899e+00,5.949185169480003879e+02
1.588335999999999970e+00,6.300564024260133920e+02
1.588435999999999959e+00,6.474220112880304896e+02
1.588535000000000030e+00,5.107450977179341862e+02
1.588634000000000102e+00,5.517526341075772507e+02
1.588732999999999951e+00,4.891154801351082142e+02
1.588832999999999940e+00,4.738682223665444440e+02
1.588932000000000011e+00,4.289891279507695572e+02
1.589031000000000082e+00,3.574783510926844201e+02
1.589131000000000071e+00,3.658793670709965227e+02
1.589229999999999920e+00,3.594457071886826043e+02
1.589328999999999992e+00,3.027212645416034889e+02
1.589428999999999981e+00,3.140354414475940530e+02
1.589528000000000052e+00,3.459997324652764519e+02
1.589626999999999901e+00,3.010817148107033745e+02
1.589726999999999890e+00,3.300749464513422708e+02
1.589825999999999961e+00,3.058275397300508303e+02
1.589925999999999950e+00,2.638697706597206434e+02
1.590025000000000022e+00,2.780118582624744477e+02
1.590125000000000011e+00,2.537617071797470771e+02
1.590224000000000082e+00,2.235734922674020311e+02
1.590324000000000071e+00,2.642644126151062096e+02
1.590422999999999920e+00,2.399569819120536920e+02
1.590522999999999909e+00,2.245200676686572479e+02
1.590621999999999980e+00,2.060979722563601513e+02
1.590721999999999969e+00,2.171953127274771305e+02
1.590821999999999958e+00,3.049752104574303644e+02
1.590921000000000030e+00,2.629051664482864794e+02
1.591021000000000019e+00,2.356017170772395275e+02
1.591121000000000008e+00,2.230346391135010435e+02
1.591220000000000079e+00,2.605517496016792052e+02
1.591320000000000068e+00,2.361628880881154089e+02
1.591420000000000057e+00,1.174581706757226982e+02
1.591518999999999906e+00,2.521670710906780357e+02
1.591618999999999895e+00,1.334682193445104019e+02
1.591719000000000106e+00,1.797505045869746141e+02
1.591819000000000095e+00,1.464822388232173580e+02
1.591917999999999944e+00,2.044735917436650823e+02
1.592017999999999933e+00,2.477305475551380880e+02
1.592117999999999922e+00,2.144216073030367795e+02
1.592217999999999911e+00,2.546886699175698539e+02
1.592317999999999900e+00,1.742756550298100535e+02
1.592417999999999889e+00,1.762565939588523918e+02
1.592516999999999960e+00,1.429006833315088727e+02
1.592616999999999949e+00,1.654448488022958941e+02
1.592716999999999938e+00,2.320777474712755861e+02
1.592816999999999927e+00,1.957642212757568245e+02
1.592916999999999916e+00,2.270626457776396023e+02
1.593016999999999905e+00,1.672179541508446903e+02
1.593116999999999894e+00,2.278689691687921481e+02
1.593217000000000105e+00,2.120890551919382858e+02
1.593317000000000094e+00,1.757350241553425860e+02
1.593417000000000083e+00,2.245608115563331353e+02
1.593517000000000072e+00,2.146190624421849122e+02
1.593617000000000061e+00,2.722019833978773704e+02
1.593717000000000050e+00,2.651624215339057855e+02
1.593817000000000039e+00,2.639815194741527193e+02
1.593917999999999946e+00,2.540000526421794120e+02
1.594017999999999935e+00,2.351862633891562382e+02
1.594117999999999924e+00,2.545051314252565930e+02
1.594217999999999913e+00,3.324714933124679987e+02
1.594317999999999902e+00,2.314898350663495989e+02
1.594419000000000031e+00,2.625043202308672221e+02
1.594519000000000020e+00,2.817492321717322170e+02
1.594619000000000009e+00,3.332197243054283717e+02
1.594718999999999998e+00,3.201780733490796820e+02
1.594819999999999904e+00,3.452397717442167959e+02
1.594919999999999893e+00,3.468226667118930777e+02
1.595020000000000104e+00,3.483913347585991005e+02
1.595120000000000093e+00,3.587328631187339170e+02
1.595221000000000000e+00,3.544309899909007981e+02
1.595320999999999989e+00,3.735249122433592674e+02
1.595420999999999978e+00,3.955266092736454766e+02
1.595522000000000107e+00,4.292315305202272384e+02
1.595622000000000096e+00,3.926586544301599702e+02
1.595723000000000003e+00,4.087694602712465439e+02
1.595822999999999992e+00,4.570275106110967727e+02
1.595923999999999898e+00,4.847958966397393397e+02
1.596024000000000109e+00,4.657329422279935329e+02
1.596125000000000016e+00,5.256295392410231671e+02
1.596225000000000005e+00,4.831511449925490069e+02
1.596325999999999912e+00,5.722301418184138129e+02
1.596425999999999901e+00,5.180418025753907614e+02
1.596527000000000029e+00,5.077057799047780691e+02
1.596627000000000018e+00,6.200565092703739083e+02
1.596727999999999925e+00,7.031593434896416284e+02
1.596827999999999914e+00,6.518555296645243970e+02
1.596929000000000043e+00,7.173787836920370182e+02
1.597029999999999950e+00,6.485602035456017802e+02
1.597129999999999939e+00,7.315387744390661737e+02
1.597231000000000067e+00,7.181722577549993503e+02
1.597331999999999974e+00,7.923456060356846820e+02
1.597431999999999963e+00,7.293332519826486759e+02
1.597533000000000092e+00,8.501322169431720113e+02
1.597633999999999999e+00,7.812866451640852574e+02
1.597734999999999905e+00,8.261881538782407688e+02
1.597836000000000034e+00,9.089683514097800980e+02
1.597936000000000023e+00,8.692521427101011113e+02
1.598036999999999930e+00,8.878470782658224607e+02
1.598138000000000059e+00,9.005952882986107397e+02
1.598238999999999965e+00,9.366385734053160377e+02
1.598340000000000094e+00,9.988785622287008437e+02
1.598440000000000083e+00,1.133896808635336583e+03
1.598540999999999990e+00,1.172760777221619037e+03
1.598641999999999896e+00,1.226159938871106760e+03
1.598743000000000025e+00,1.296998544323098940e+03
1.598843999999999932e+00,1.411466613319873431e+03
1.598945000000000061e+00,1.537526993598405625e+03
1.599045999999999967e+00,1.395815624882148086e+03
1.599147000000000096e+00,1.466533758872951466e+03
1.599248000000000003e+00,1.301587477243047488e+03
1.599348999999999910e+00,1.055246511627165773e+03
1.599450000000000038e+00,9.805514676147331556e+02
1.599550999999999945e+00,8.767950857421661794e+02
1.599652000000000074e+00,7.875979884852960140e+02
1.599752999999999981e+00,7.129529882518520481e+02
1.599854000000000109e+00,6.615712243740873646e+02
1.599955999999999934e+00,5.869615967271436148e+02
1.600057000000000063e+00,5.443124224735669259e+02
1.600157999999999969e+00,5.045718568095506953e+02
1.600259000000000098e+00,4.619301636924103605e+02
1.600360000000000005e+00,4.047742899684361646e+02
1.600462000000000051e+00,3.824753768645888954e+02
1.600562999999999958e+00,3.572613020509170383e+02
1.600664000000000087e+00,3.349479211922730997e+02
1.600764999999999993e+00,3.387476796225778344e+02
1.600867000000000040e+00,2.787185108323505460e+02
1.600967999999999947e+00,3.115143033476409755e+02
1.601069000000000075e+00,2.601816760148892627e+02
1.601170999999999900e+00,2.378636194058912565e+02
1.601272000000000029e+00,2.735202817064296710e+02
1.601372999999999935e+00,2.076971265487658229e+02
1.601474999999999982e+00,2.723202443002001587e+02
1.601576000000000111e+00,2.122962531998367695e+02
1.601677000000000017e+00,1.870514283971550640e+02
1.601779000000000064e+00,1.502269717223710757e+02
1.601879999999999971e+00,2.495274289615654197e+02
1.601982000000000017e+00,2.068947031138437183e+02
1.602082999999999924e+00,1.903176471495877990e+02
1.602184999999999970e+00,1.911150829770659527e+02
1.602286000000000099e+00,1.455839678115128493e+02
1.602387999999999924e+00,1.724165703506450882e+02
1.602489000000000052e+00,1.558212031514017042e+02
1.602591000000000099e+00,1.739466575456982298e+02
1.602692999999999923e+00,1.313145519511849955e+02
1.602794000000000052e+00,1.176007699887551325e+02
1.602896000000000098e+00,1.183485224697006544e+02
1.602997000000000005e+00,9.884263007081599994e+01
1.603099000000000052e+00,2.123090956978999770e+02
1.603201000000000098e+00,1.378730768251717791e+02
1.603302000000000005e+00,1.616932646930766282e+02
1.603404000000000051e+00,2.057285162249387724e+02
1.603506000000000098e+00,1.630816081980877073e+02
1.603607999999999922e+00,1.608751859205860910e+02
1.603709000000000051e+00,1.702053091678322403e+02
1.603811000000000098e+00,1.535466754897252031e+02
1.603912999999999922e+00,2.003933949959150596e+02
1.604014999999999969e+00,1.490849687912566992e+02
1.604117000000000015e+00,1.843583166699437470e+02
1.604217999999999922e+00,1.301626509918175429e+02
1.604319999999999968e+00,9.329282606813492862e+01
1.604422000000000015e+00,1.141137480290120152e+02
1.604524000000000061e+00,1.695259843953788277e+02
1.604626000000000108e+00,1.874290343610664422e+02
1.604727999999999932e+00,1.332476947897735045e+02
1.604829999999999979e+00,7.619490121212558620e+01
1.604932000000000025e+00,1.171379648228063957e+02
1.605034000000000072e+00,1.234834374777872199e+02
1.605135999999999896e+00,1.787953146916324840e+02
1.605237999999999943e+00,1.995165046348963642e+02
1.605339999999999989e+00,1.539850391315886782e+02
1.605442000000000036e+00,1.833281076567361083e+02
1.605544000000000082e+00,1.205270843340175588e+02
1.605645999999999907e+00,2.103009659334803132e+02
1.605747999999999953e+00,1.475031228693416381e+02
1.605850000000000000e+00,1.566581381978571414e+02
1.605952000000000046e+00,1.370330306152794719e+02
1.606054000000000093e+00,1.289143324558882853e+02
1.606157000000000057e+00,1.553102401730135966e+02
1.606259000000000103e+00,1.270491399054423596e+02
1.606360999999999928e+00,1.764196554916619561e+02
1.606462999999999974e+00,1.424027017962672517e+02
1.606565999999999939e+00,1.974950198885190957e+02
1.606667999999999985e+00,1.088736756959523149e+02
1.606770000000000032e+00,1.610628171888618851e+02
1.606872000000000078e+00,5.235624573652571456e+01
1.606975000000000042e+00,1.504859717620992114e+02
1.607077000000000089e+00,1.882653253747238296e+02
1.607178999999999913e+00,1.944421854755495076e+02
1.607282000000000100e+00,1.259751556124313652e+02
1.607383999999999924e+00,1.407598489824130183e+02
1.607485999999999970e+00,2.043210878331647962e+02
1.607588999999999935e+00,1.272616840926015982e+02
1.607690999999999981e+00,1.936615954735315768e+02
1.607793999999999945e+00,1.510393368012765620e+02
1.607895999999999992e+00,1.657797887164536519e+02
1.607998999999999956e+00,1.346352998322842041e+02
1.608101000000000003e+00,1.350281371569046200e+02
1.608203999999999967e+00,1.640843046159973824e+02
1.608306000000000013e+00,1.615956520868776636e+02
1.608408999999999978e+00,1.218551012712140391e+02
1.608511000000000024e+00,1.881246334792629966e+02
