15122.177734	4655.000000	1915.152344	815.743774
15122.177734	4655.000000	1913.603516	821.865662
15122.177734	4655.000000	1912.054688	864.540588
15122.177734	4655.000000	1910.505859	868.951660
15122.177734	4655.000000	1908.957031	844.299866
15122.177734	4655.000000	1907.406250	841.067078
15122.177734	4655.000000	1905.855469	851.595642
15122.177734	4655.000000	1904.306641	796.390808
15122.177734	4655.000000	1902.755859	785.528442
15122.177734	4655.000000	1901.203125	831.204590
15122.177734	4655.000000	1899.652344	817.284058
15122.177734	4655.000000	1898.101562	821.697021
15122.177734	4655.000000	1896.548828	856.648132
15122.177734	4655.000000	1894.996094	867.157715
15122.177734	4655.000000	1893.443359	816.608093
15122.177734	4655.000000	1891.890625	830.173584
15122.177734	4655.000000	1890.337891	775.075195
15122.177734	4655.000000	1888.783203	819.151978
15122.177734	4655.000000	1887.230469	776.279358
15122.177734	4655.000000	1885.675781	817.287903
15122.177734	4655.000000	1884.121094	830.838867
15122.177734	4655.000000	1882.566406	827.618408
15122.177734	4655.000000	1881.009766	790.874634
15122.177734	4655.000000	1879.455078	789.187134
15122.177734	4655.000000	1877.898438	836.243042
15122.177734	4655.000000	1876.343750	825.409363
15122.177734	4655.000000	1874.787109	832.851013
15122.177734	4655.000000	1873.228516	825.066895
15122.177734	4655.000000	1871.671875	808.154236
15122.177734	4655.000000	1870.115234	820.159485
15122.177734	4655.000000	1868.556641	839.766296
15122.177734	4655.000000	1866.998047	827.423950
15122.177734	4655.000000	1865.439453	822.690002
15122.177734	4655.000000	1863.880859	825.559814
15122.177734	4655.000000	1862.322266	808.667664
15122.177734	4655.000000	1860.761719	805.460083
15122.177734	4655.000000	1859.203125	823.525696
15122.177734	4655.000000	1857.642578	765.628479
15122.177734	4655.000000	1856.082031	766.988037
15122.177734	4655.000000	1854.521484	813.901123
15122.177734	4655.000000	1852.960938	838.022217
15122.177734	4655.000000	1851.398438	821.151611
15122.177734	4655.000000	1849.837891	804.287903
15122.177734	4655.000000	1848.275391	799.568787
15122.177734	4655.000000	1846.712891	764.513733
15122.177734	4655.000000	1845.150391	794.686035
15122.177734	4655.000000	1843.585938	836.975708
15122.177734	4655.000000	1842.023438	845.896973
15122.177734	4655.000000	1840.458984	829.048767
15122.177734	4655.000000	1838.896484	821.299316
15122.177734	4655.000000	1837.332031	845.367981
15122.177734	4655.000000	1835.767578	786.119141
15122.177734	4655.000000	1834.201172	788.983887
15122.177734	4655.000000	1832.636719	828.184509
15122.177734	4655.000000	1831.070312	790.168335
15122.177734	4655.000000	1829.503906	823.298523
15122.177734	4655.000000	1827.937500	801.943237
15122.177734	4655.000000	1826.371094	797.237427
15122.177734	4655.000000	1824.804688	881.769104
15122.177734	4655.000000	1823.238281	813.538025
15122.177734	4655.000000	1821.669922	778.595764
15122.177734	4655.000000	1820.101562	822.267151
15122.177734	4655.000000	1818.533203	805.471985
15122.177734	4655.000000	1816.964844	820.412415
15122.177734	4655.000000	1815.396484	803.624512
15122.177734	4655.000000	1813.826172	851.784607
15122.177734	4655.000000	1812.257812	783.659058
15122.177734	4655.000000	1810.687500	825.764587
15122.177734	4655.000000	1809.117188	819.554443
15122.177734	4655.000000	1807.546875	766.568115
15122.177734	4655.000000	1805.974609	807.141907
15122.177734	4655.000000	1804.404297	847.698547
15122.177734	4655.000000	1802.832031	817.360046
15122.177734	4655.000000	1801.259766	835.281555
15122.177734	4655.000000	1799.689453	826.062012
15122.177734	4655.000000	1798.115234	797.253967
15122.177734	4655.000000	1796.542969	795.580017
15122.177734	4655.000000	1794.970703	792.400269
15122.177734	4655.000000	1793.396484	837.418518
15122.177734	4655.000000	1791.822266	801.102844
15122.177734	4655.000000	1790.248047	769.318848
15122.177734	4655.000000	1788.673828	791.735413
15122.177734	4655.000000	1787.099609	809.627808
15122.177734	4655.000000	1785.523438	798.925842
15122.177734	4655.000000	1783.947266	857.423889
15122.177734	4655.000000	1782.373047	833.180786
15122.177734	4655.000000	1780.796875	781.882629
15122.177734	4655.000000	1779.218750	819.300903
15122.177734	4655.000000	1777.642578	832.655579
15122.177734	4655.000000	1776.064453	775.379028
15122.177734	4655.000000	1774.488281	827.798401
15122.177734	4655.000000	1772.910156	802.089661
15122.177734	4655.000000	1771.332031	801.920898
15122.177734	4655.000000	1769.753906	813.763428
15122.177734	4655.000000	1768.173828	813.592163
15122.177734	4655.000000	1766.595703	798.413147
15122.177734	4655.000000	1765.015625	774.237671
15122.177734	4655.000000	1763.435547	781.575378
15122.177734	4655.000000	1761.855469	815.906799
15122.177734	4655.000000	1760.275391	829.230591
15122.177734	4655.000000	1758.695312	844.047791
15122.177734	4655.000000	1757.113281	830.380005
15122.177734	4655.000000	1755.531250	815.219299
15122.177734	4655.000000	1753.949219	807.556213
15122.177734	4655.000000	1752.367188	795.402405
15122.177734	4655.000000	1750.785156	814.703674
15122.177734	4655.000000	1749.203125	857.953552
15122.177734	4655.000000	1747.619141	755.977539
15122.177734	4655.000000	1746.035156	784.254700
15122.177734	4655.000000	1744.451172	776.607361
15122.177734	4655.000000	1742.867188	792.899841
15122.177734	4655.000000	1741.283203	815.168213
15122.177734	4655.000000	1739.697266	819.482239
15122.177734	4655.000000	1738.113281	829.774780
15122.177734	4655.000000	1736.527344	759.345093
15122.177734	4655.000000	1734.941406	786.084839
15122.177734	4655.000000	1733.355469	827.754639
15122.177734	4655.000000	1731.769531	817.122864
15122.177734	4655.000000	1730.181641	802.014954
15122.177734	4655.000000	1728.595703	795.872559
15122.177734	4655.000000	1727.007812	804.661438
15122.177734	4655.000000	1725.419922	819.416809
15122.177734	4655.000000	1723.832031	832.673645
15122.177734	4655.000000	1722.242188	822.053833
15122.177734	4655.000000	1720.654297	878.561157
15122.177734	4655.000000	1719.064453	788.897217
15122.177734	4655.000000	1717.474609	818.549805
15122.177734	4655.000000	1715.884766	827.320374
15122.177734	4655.000000	1714.294922	797.338074
15122.177734	4655.000000	1712.705078	828.459839
15122.177734	4655.000000	1711.113281	817.856201
15122.177734	4655.000000	1709.521484	808.746399
15122.177734	4655.000000	1707.929688	775.814941
15122.177734	4655.000000	1706.337891	799.470764
15122.177734	4655.000000	1704.746094	775.485840
15122.177734	4655.000000	1703.154297	833.358826
15122.177734	4655.000000	1701.560547	837.645447
15122.177734	4655.000000	1699.966797	791.354858
15122.177734	4655.000000	1698.375000	770.366150
15122.177734	4655.000000	1696.779297	793.992615
15122.177734	4655.000000	1695.185547	822.068665
