#Wave		#Intensity
1825.300781	27.222847
1823.734375	27.222847
1822.166016	30.241343
1820.597656	19.652800
1819.031250	21.160168
1817.462891	19.644653
1815.892578	28.705465
1814.324219	15.105006
1812.755859	21.142622
1811.185547	16.608614
1809.615234	25.662531
1808.044922	24.147957
1806.474609	24.142944
1804.904297	27.155172
1803.332031	22.624609
1801.759766	19.603922
1800.189453	19.599848
1798.617188	19.595774
1797.042969	19.591700
1795.470703	27.121328
1793.898438	27.115688
1792.324219	31.628387
1790.750000	24.092806
1789.175781	19.571331
1787.601562	16.556910
1786.025391	28.592342
1784.451172	22.568201
1782.875000	9.025400
1781.298828	21.054878
1779.722656	18.043278
1778.146484	28.562569
1776.570312	22.544695
1774.992188	27.047993
1773.416016	21.032940
1771.837891	18.024473
1770.259766	21.024164
1768.681641	24.022600
1767.101562	13.509892
1765.523438	16.508642
1763.943359	18.005667
1762.363281	27.002857
1760.783203	22.497681
1759.203125	22.492979
1757.621094	22.488276
1756.041016	19.485765
1754.458984	26.974648
1752.876953	29.965561
1751.294922	23.967434
1749.712891	13.478860
1748.130859	17.968052
1746.546875	22.455362
1744.962891	16.463818
1743.378906	10.474781
1741.794922	13.464754
1740.210938	25.428095
1738.626953	16.450026
1737.041016	22.427151
1735.455078	19.432789
1733.869141	14.945165
1732.283203	17.930435
1730.697266	13.445005
1729.111328	28.377945
1727.523438	13.439363
1725.935547	16.422440
1724.347656	25.374805
1722.759766	23.877153
1721.171875	31.332182
1719.582031	22.375427
1717.994141	16.405199
1716.404297	7.455341
1714.814453	13.416793
1713.224609	8.942648
1711.632812	14.901278
1710.042969	14.898144
1708.451172	11.916007
1706.859375	11.913499
1705.267578	20.844234
1703.675781	17.862726
1702.083984	17.858963
1700.490234	17.855202
1698.898438	22.314301
1697.304688	10.411146
1695.710938	13.382938
1694.117188	14.866796
1692.521484	7.431831
1690.927734	11.888422
1689.332031	17.828871
1687.736328	13.368833
1686.140625	13.366012
1684.544922	16.332788
1682.947266	16.329340
1681.351562	17.810064
1679.753906	14.838586
1678.156250	8.901271
1676.558594	7.416159
1674.960938	10.380428
1673.361328	4.447814
1671.763672	11.858332
1670.164062	10.373846
1668.564453	14.816646
1666.964844	20.738916
1665.363281	17.772453
1663.763672	10.365070
1662.162109	14.804109
1660.560547	10.360682
1658.958984	11.838273
1657.357422	20.712589
1655.755859	16.270731
1654.152344	8.873063
1652.550781	16.263836
1650.947266	8.869303
1649.343750	16.256941
1647.738281	11.820723
1646.134766	11.818215
1644.529297	14.769636
1642.925781	22.149754
1641.320312	10.334358
1639.714844	11.808188
1638.107422	8.854261
1636.501953	16.229364
1634.894531	20.651169
1633.287109	14.747702
1631.679688	13.270111
1630.072266	23.586296
1628.464844	19.159792
1626.857422	17.682201
1625.248047	22.098053
1623.638672	23.566242
1622.029297	20.616076
1620.419922	23.556217
1618.808594	26.495106
1617.199219	10.301459
1615.587891	13.241914
1613.976562	23.536167
1612.365234	8.824183
1610.753906	17.644608
1609.140625	5.880282
1607.529297	8.818544
1605.916016	8.816665
1604.302734	13.222178
1602.689453	10.281724
1601.076172	14.685044
1599.460938	10.277339
1597.847656	16.146658
1596.232422	16.143213
1594.617188	10.270761
1593.000000	5.867754
1591.384766	13.199627
1589.769531	10.264184
1588.152344	16.125988
1586.535156	20.519600
1584.917969	0.000000
1583.300781	17.580711
1581.681641	5.858985
1580.064453	13.179897
1578.445312	2.928240
1576.826172	19.029488
1575.207031	23.415899
1573.585938	16.094986
1571.966797	11.702940
1570.345703	5.850217
1568.724609	17.546896
1567.103516	2.923856
1565.482422	0.000000
1563.861328	10.229115
1562.238281	14.609890
1560.615234	4.382028
1558.994141	18.984718
1557.369141	14.600498
1555.746094	14.597368
1554.123047	14.594238
1552.498047	17.509329
1550.873047	13.129180
1549.248047	8.750909
1547.623047	16.039890
1545.998047	14.578588
1544.371094	10.202821
1542.746094	13.115096
1541.119141	14.569200
1539.492188	20.392498
1537.863281	11.650352
1536.236328	14.559812
1534.607422	11.645346
1532.980469	16.008909
1531.351562	10.185297
1529.720703	14.547296
1528.091797	14.544167
1526.462891	15.995142
1524.832031	10.176537
1523.201172	8.720869
1521.570312	13.078487
1519.939453	7.264262
1518.308594	13.072857
1516.675781	14.522268
1515.042969	11.615312
1513.410156	10.161208
1511.777344	15.964172
1510.144531	13.058781
1508.509766	17.407955
1506.876953	14.503501
1505.242188	10.150262
1503.607422	15.946971
1501.972656	7.247060
1500.335938	8.694595
1498.701172	10.141505
1497.064453	17.381685
1495.427734	14.481611
1493.791016	10.134939
1492.154297	7.237679
1490.515625	8.683339
1488.878906	14.469106
1487.240234	7.232989
1485.601562	18.801708
1483.962891	7.229864
1482.322266	10.119620
1480.683594	7.226737
1479.042969	7.225174
1477.402344	15.891946
1475.761719	7.222049
1474.121094	12.996876
1472.478516	8.662708
1470.837891	11.547778
1469.195312	14.431598
1467.552734	7.214236
1465.910156	12.982813
1464.265625	10.095556
1462.623047	11.535278
1460.978516	7.207987
1459.333984	11.530279
1457.689453	8.645835
1456.044922	12.965940
1454.398438	17.284172
1452.753906	7.200177
1451.107422	7.198615
1449.460938	15.833516
1447.812500	17.269178
1446.166016	11.510287
1444.519531	12.946261
1442.871094	12.943451
1441.222656	7.189244
1439.574219	14.375366
1437.923828	15.809467
1436.275391	22.990593
1434.625000	7.182999
1432.974609	12.926588
1431.324219	14.359754
1429.673828	10.049642
1428.023438	15.788859
1426.371094	14.350387
1424.718750	21.520897
1423.068359	17.212973
1421.414062	20.077431
1419.761719	14.337900
1418.109375	15.768257
1416.455078	7.165829
1414.800781	14.328537
1413.146484	4.297625
1411.492188	4.296689
1409.835938	20.046844
1408.181641	12.884449
1406.525391	20.038107
1404.869141	17.171776
1403.212891	22.890709
1401.554688	20.025003
1399.898438	15.730498
1398.240234	17.156801
1396.582031	21.441320
1394.923828	8.574656
1393.265625	12.859178
1391.605469	15.713342
1389.947266	18.566257
1388.287109	9.995032
1386.626953	21.413248
1384.966797	8.563428
1383.304688	17.123114
1381.644531	15.692758
1379.982422	15.689328
1378.320312	12.833917
1376.658203	15.682468
1374.996094	17.104406
1373.332031	18.525721
1371.667969	15.672180
1370.005859	9.971024
1368.341797	18.513561
1366.675781	12.814276
1365.011719	19.928955
1363.345703	21.347776
1361.679688	31.303215
1360.013672	52.634785
1358.347656	29.867252
1356.681641	29.860708
1355.013672	19.902777
1353.347656	9.949207
1351.679688	7.105019
1350.011719	7.103461
1348.341797	12.783425
1346.673828	21.301035
1345.003906	7.098787
1343.333984	14.194460
1341.664062	17.029613
1339.994141	19.863522
1338.322266	22.696184
1336.652344	14.182001
1334.980469	9.925220
1333.308594	17.010927
1331.636719	17.007191
1329.962891	26.922134
1328.291016	11.333144
1326.617188	5.665327
1324.943359	16.992245
1323.269531	9.909963
1321.595703	12.738580
1319.919922	14.150864
1318.246094	12.732976
1316.570312	5.657856
1314.894531	14.141526
1313.216797	12.724572
1311.541016	12.721771
1309.863281	8.479314
1308.185547	7.064538
1306.507812	11.300773
1304.830078	9.885998
1303.152344	8.471846
1301.472656	11.293304
1299.792969	8.468112
1298.115234	19.754572
1296.433594	12.696568
1294.753906	15.514606
1293.074219	12.690969
1291.392578	9.868576
1289.710938	15.504341
1288.029297	14.091745
1286.345703	11.270908
1284.664062	16.902632
1282.980469	7.041208
1281.296875	18.303099
1279.613281	16.891438
1277.929688	9.851162
1276.246094	8.441988
1274.560547	5.626748
1272.875000	12.657386
1271.189453	15.466719
1269.503906	12.651791
1267.818359	9.838105
1266.130859	15.456462
1264.443359	4.214466
1262.755859	8.427068
1261.068359	14.042006
1259.380859	16.846678
1257.691406	16.842949
1256.003906	15.435952
1254.314453	14.029577
1252.625000	9.818529
1250.933594	14.023363
1249.244141	12.618232
1247.552734	15.418866
1245.861328	1.401405
1244.169922	12.609845
1242.478516	11.206266
1240.787109	14.004727
1239.093750	18.202108
1237.400391	9.798962
1235.707031	13.995412
1234.013672	16.790768
1232.318359	15.388122
1230.625000	8.391658
1228.929688	15.381291
1227.234375	18.173855
1225.539062	15.374462
1223.841797	6.986840
1222.146484	9.779404
1220.449219	18.157715
1218.751953	11.171495
1217.054688	8.376760
1215.357422	6.979081
1213.658203	15.350566
1211.958984	13.951957
1210.259766	12.553968
1208.560547	0.000000
1206.861328	13.942650
